ddate,ddate,MONTH,DAY,YEAR,Week,TotalBugs,Nem_Count,Othdip_Count,Homo_Count,Coleo_Count,Hymeno_Count,Thysano_Count,Arach_Count,Ephemo_Count,Hemi_Count,Lepido_Count,Trico_Count,Odona_Count,Nem_Mass,Othdip_Mass,Homo_Mass,Coleo_Mass,Hymeno_Mass,Thysano_Mass,Arach_Mass,Ephemo_Mass,Hemi_Mass,Lepido_Mass,Trico_Mass,Odona_Mass,All,Aquatic,Terrestrial,Flying,Irruptive,qualityissue,missinguncounted,flag
8/8/09,40033,8,8,2009,32,565,321,29,21,11,94,73,8,1,0,7,1,0,148.5371942,37.52652288,3.867106647,13.74954297,306.5180096,37.73670265,4.569836041,0.441832252,0,0,0.074642639,0,548.4515538,186.580192,399.3978847,493.0982016,148.9790265,0,0,0
8/9/09,40034,8,9,2009,33,370,176,14,33,2,60,75,2,0,0,8,0,0,97.83744557,23.85767705,2.569949464,1.82693176,118.3752354,38.77058492,7.112079896,0,0,0,0,0,283.2378241,121.6951226,185.4003786,240.070358,97.83744557,0,0,0
8/10/09,40035,8,10,2009,33,397,142,16,38,7,113,58,15,0,0,8,0,0,61.4529089,15.10621858,1.910660329,15.37198329,212.3226374,29.98258567,13.35209177,0,0,0,0,0,336.1469942,76.55912748,274.6940853,288.8817649,61.4529089,0,0,0
8/11/09,40036,8,11,2009,33,310,115,20,35,1,69,56,7,0,1,6,0,0,42.91044592,34.76943609,2.215164629,17.86734369,145.4822773,28.94870341,4.235800873,0,4.868572184,0,0,0,277.0619432,77.67988201,234.1514973,223.1621593,42.91044592,0,0,0
8/12/09,40037,8,12,2009,33,62,15,10,9,3,10,6,6,0,1,2,0,0,7.961286983,31.53216012,0.452524815,7.766613866,16.51181523,3.101646794,3.901765705,0,1.651181523,0,0,0,68.97722933,39.4934471,61.01594235,56.00526233,7.961286983,0,0,0
8/13/09,40038,8,13,2009,33,395,138,18,37,5,100,81,11,0,0,4,0,0,56.13676311,37.40015079,2.315725699,9.593545626,181.2051056,41.87223171,5.571941544,0,0,0.499715272,0,0,329.0232379,93.5369139,272.3867595,275.2417348,56.13676311,0,0,0
8/14/09,40039,8,14,2009,33,316,115,30,16,6,148,0,0,1,0,0,0,0,46.01827677,74.50781628,0.80448856,6.805593219,244.3748655,0,0,0.441832252,0,0,0,0,372.9528725,120.9679253,326.4927635,365.3427908,46.46010902,0,0,0
8/15/09,40040,8,15,2009,33,495,165,20,11,9,111,157,3,2,0,17,1,2,58.92780727,51.90233205,0.553085885,4.909198077,221.889837,83.31509797,1.002105503,2.425239566,0,0,1.805671012,584.5228412,425.7282689,699.5838911,362.569551,921.4737281,61.35304683,0,0,0
8/16/09,40041,8,16,2009,34,284,73,23,30,5,80,63,2,0,2,6,0,0,27.52023792,70.18656718,1.963761954,3.904930432,144.9640845,32.56729133,0.668070336,0,6.519753707,0,0,0,287.626627,97.7068051,260.1063891,242.6708896,27.52023792,0,0,0
8/17/09,40042,8,17,2009,34,288,101,25,13,1,72,64,8,0,0,4,0,1,36.41818929,90.45612763,0.653646955,1.575864849,150.4358219,33.08423246,4.569836041,0,0,0,0,292.2614206,312.6238831,419.1357375,276.2056938,569.5715594,36.41818929,0,0,0
8/18/09,40043,8,18,2009,34,180,88,19,10,0,36,18,4,0,1,4,0,0,36.85070637,26.97395603,0.50280535,0,91.63435852,9.304940381,3.233695369,0,20.33237107,0,0,0,185.5991377,63.8246624,148.7484313,155.4590209,36.85070637,0,0,0
8/19/09,40044,8,19,2009,34,234,97,38,14,3,53,22,4,0,0,3,0,0,38.55355275,73.93920099,0.70392749,2.077998672,101.4606193,11.37270491,1.336140671,0,0,0,0,0,228.1080041,112.4927537,189.5544514,213.953373,38.55355275,0,0,0
8/20/09,40045,8,20,2009,34,124,34,23,6,3,16,29,3,1,0,9,2,0,22.77165266,34.38195935,1.667720924,2.077998672,46.80168425,23.61265368,2.899660202,0.441832252,0,0,2.362823373,0,134.1183251,59.95826763,108.5420169,106.7599519,23.21348491,0,0,0
8/21/09,40046,8,21,2009,34,183,84,10,14,2,27,40,2,0,0,4,0,0,59.12390646,12.6338466,5.791872425,1.82693176,62.82572625,20.67764529,7.112079896,0,0,0,0,0,162.8799288,71.75775306,103.7560223,134.5834793,59.12390646,0,0,0
8/22/09,40047,8,22,2009,34,835,205,36,13,11,365,179,10,0,1,15,0,2,76.65018962,35.96167758,0.653646955,5.4113319,657.3768973,92.53246267,5.237906376,0,1.651181523,0,0,584.5228412,870.2373875,697.1347084,793.5871979,1354.511606,76.65018962,0,0,0
8/23/09,40048,8,23,2009,35,141,62,9,3,3,32,26,3,0,1,2,0,0,32.42086172,15.19423892,0.60618751,2.077998672,75.35954337,13.44046944,1.002105503,0,4.868572184,0,0,0,143.9678718,47.61510064,111.5470101,122.974644,32.42086172,0,0,0
8/24/09,40049,8,24,2009,35,196,76,17,9,4,42,39,4,0,2,3,0,0,33.87246918,25.13701093,2.273908433,3.653863521,82.21918662,20.16070416,1.336140671,0,6.519753707,33.03911705,0,0,206.8760136,59.00948011,139.9644274,174.2677838,33.87246918,0,0,0
8/25/09,40050,8,25,2009,35,316,90,25,12,4,90,79,6,3,2,5,1,0,33.15223744,30.30193989,0.60336642,3.653863521,171.1280717,47.30437008,2.004211007,3.36578067,29.49676982,0,0.557152361,0,319.5635519,67.37711035,282.4883815,238.5051821,36.51801811,0,0,0
8/26/09,40051,8,26,2009,35,143,67,21,14,0,16,15,4,1,0,5,0,0,24.76951359,9.832606575,0.70392749,0,26.41890437,7.754116984,5.131250068,1.212619783,0,0,0,0,70.69168879,35.81473995,44.70955542,62.23364432,25.98213337,0,0,0
8/27/09,40052,8,27,2009,35,307,114,23,38,6,37,58,12,7,0,5,0,0,43.20104747,10.06473199,3.276698043,6.805593219,64.31110703,29.98258567,4.008422013,15.90933031,0,3.498006907,0,0,177.0491006,69.17510977,114.440716,136.9842237,59.11037778,0,0,0
8/28/09,40053,8,28,2009,35,217,112,11,13,1,26,27,4,16,1,4,0,0,58.39196126,5.012101584,2.930376478,1.575864849,42.93071961,13.95741057,1.336140671,42.70775822,1.651181523,3.724444925,0,0,172.881819,106.1118211,68.05765461,152.7669856,101.0997195,0,0,0
8/29/09,40054,8,29,2009,35,140,48,4,10,0,14,22,2,36,0,4,0,0,22.43609758,0.766386371,0.50280535,0,29.55132265,11.37270491,0.668070336,91.57929402,0,0,0,0,156.2086109,114.781778,42.19321928,144.3331006,114.0153916,0,0,0
8/30/09,40055,8,30,2009,36,132,60,7,29,0,14,4,2,13,0,3,0,0,29.70661313,1.341176149,1.913481419,0,26.33393199,2.067764529,0.668070336,28.95772987,0,0,0,0,90.32069709,60.00551915,31.65635409,86.33945114,58.664343,0,0,0
8/31/09,40056,8,31,2009,36,180,64,11,43,1,19,15,4,20,0,3,0,0,26.01733425,3.559832052,2.162063004,0.251066911,41.02462093,7.754116984,1.336140671,49.64232334,0,0,0,0,130.4113575,79.21948964,54.75169988,120.2441106,75.65965758,0,0,0
9/1/09,40057,9,1,2009,36,397,186,29,49,1,55,17,11,47,1,1,0,0,79.97823344,19.12477771,2.919092119,1.575864849,94.03237445,8.787999248,3.674386845,116.6594598,4.868572184,0,0,0,327.9463738,215.762471,131.3086806,309.7948454,196.6376933,0,0,0
9/2/09,40058,9,2,2009,36,810,411,53,50,11,98,64,10,109,1,3,0,1,199.0128615,35.64208905,2.514026749,5.4113319,188.6333505,33.08423246,3.340351678,274.2392571,4.868572184,0,0,292.2614206,743.4057214,801.1556282,270.1536028,989.7889787,473.2521186,0,0,0
9/3/09,40059,9,3,2009,36,360,117,59,29,3,78,36,10,24,2,2,0,0,44.47355139,43.32836388,1.458135514,29.33439654,167.0697028,18.60988076,5.237906376,59.570788,6.519753707,0,0,0,370.3645726,147.3727033,266.3202332,314.4424061,104.0443394,0,0,0
9/4/09,40060,9,4,2009,36,401,242,31,30,1,50,33,6,1,1,5,0,0,83.35859444,18.78183612,1.963761954,1.575864849,122.2641171,17.05905736,2.004211007,2.482116167,1.651181523,0.499715272,0,0,249.6362448,104.6225467,163.2958189,227.3863791,85.8407106,0,0,0
9/5/09,40061,9,5,2009,36,710,502,30,43,4,66,50,5,5,2,3,0,0,164.446213,32.71071,3.072754813,1.004267645,119.7085884,25.84705661,1.670175839,12.41058083,3.302363047,0,0,0,362.5025344,209.5675039,185.6457405,329.2760923,176.8567939,0,0,0
9/6/09,40062,9,6,2009,37,371,214,28,42,3,34,25,9,8,0,8,0,1,73.09146159,38.53455635,2.111782469,6.441815928,62.57495312,12.92352831,6.801425907,21.70122677,0,0,0,292.2614206,217.3793245,425.5886653,122.5866362,488.1636184,94.79268837,0,0,0
9/7/09,40063,9,7,2009,37,165,78,11,13,2,45,11,0,2,0,3,0,0,30.75861962,6.388837232,0.653646955,1.82693176,80.73794987,5.686352455,0,2.923948418,0,0,0,0,128.9762863,40.07140527,95.29371828,120.8093551,33.68256804,0,0,0
9/8/09,40064,9,8,2009,37,692,204,38,64,8,267,59,7,40,1,4,0,0,72.84556863,47.69176166,3.673300143,7.307727042,945.9510668,30.4995268,2.338246174,99.28464667,1.651181523,0,0,0,1208.904779,219.821977,1036.774564,1165.773044,172.1302153,0,0,0
9/9/09,40065,9,9,2009,37,655,322,37,51,4,121,45,8,53,7,7,0,0,130.295804,64.26770277,3.019653189,4.978661459,225.5320896,25.41769116,4.569836041,100.3895483,11.55827066,0,0,0,565.4594212,294.9530551,334.7740689,520.4851447,230.6853523,0,0,0
9/10/09,40066,9,10,2009,37,295,110,15,36,1,39,3,2,82,1,6,0,0,42.59804799,27.45038105,2.265445164,1.575864849,67.61347007,1.550823397,0.668070336,209.066418,1.651181523,0,0,0,353.771632,279.114847,102.1071661,346.7283171,251.664466,0,0,0
9/11/09,40067,9,11,2009,37,326,162,8,18,1,15,2,4,113,0,3,0,0,72.06795821,2.985042274,1.360395534,1.575864849,24.76772285,1.033882265,1.336140671,323.3528747,0,0,0,0,427.1437407,398.4058752,31.72290777,423.1735981,395.4208329,0,0,0
9/12/09,40068,9,12,2009,37,397,231,11,44,5,45,14,5,36,0,6,0,0,79.10813778,7.037955728,2.667689444,3.904930432,74.30316855,7.237175852,1.670175839,89.35618201,0,0,0,0,263.6152398,175.5022755,95.15092001,249.8054441,168.4643198,0,0,0
9/13/09,40069,9,13,2009,38,259,136,8,45,2,44,13,3,4,0,4,0,0,50.90218994,12.04416004,2.262624074,1.82693176,91.95633099,6.720234719,1.002105503,9.928464667,0,0,0,0,175.6409362,72.87481464,114.8102816,164.8311456,60.8306546,0,0,0
9/14/09,40070,9,14,2009,38,205,73,15,35,2,43,26,5,4,0,2,1,0,35.12028984,11.36096443,1.759818724,1.82693176,80.65297749,13.44046944,1.670175839,9.928464667,0,0,0.557152361,0,154.6470687,56.9668713,109.0411618,137.6198488,45.04875451,0,0,0
9/15/09,40071,9,15,2009,38,227,79,20,37,4,59,23,1,0,3,1,0,0,39.62198542,17.24785822,2.315725699,8.017680777,103.8544912,11.88964604,0.334035168,0,8.170935231,0,0,0,191.1183226,56.86984364,151.4963372,160.7243348,39.62198542,0,0,0
9/16/09,40072,9,16,2009,38,319,139,22,53,1,35,25,7,33,0,4,0,0,48.86980718,18.93225317,3.120214259,1.575864849,57.79135332,12.92352831,2.338246174,81.90983351,0,0,0,0,225.1228546,149.7118939,94.3432139,207.5032472,130.7796407,0,0,0
9/17/09,40073,9,17,2009,38,271,141,9,42,1,56,14,2,1,0,5,0,0,53.1712756,3.827239749,2.111782469,0.251066911,92.46616531,7.237175852,0.668070336,2.482116167,0,0,0,0,161.5468221,59.48063151,105.8934303,151.9467968,55.65339176,0,0,0
9/18/09,40074,9,18,2009,38,200,124,9,29,2,29,4,1,0,0,2,0,0,47.92395274,6.654762542,1.913481419,0.502133823,51.10165484,2.067764529,0.334035168,0,0,0,0,0,110.1637499,54.57871529,62.23979715,105.6803701,47.92395274,0,0,0
9/19/09,40075,9,19,2009,38,142,67,7,27,0,26,12,3,0,0,0,0,0,25.73880963,20.44598304,1.812920349,0,46.14811027,6.203293587,1.002105503,0,0,0,0,0,100.3491169,46.18479267,74.61030724,92.33290294,25.73880963,0,0,0
9/20/09,40076,9,20,2009,39,255,98,17,27,9,68,23,8,0,1,4,0,0,38.26583809,43.51568305,3.178958063,10.20838983,138.0194689,11.88964604,4.569836041,0,1.651181523,0,0,0,246.7291655,81.78152114,208.4633274,219.80099,38.26583809,0,0,0
9/21/09,40077,9,21,2009,39,101,33,3,18,2,44,0,1,0,0,0,0,0,12.13633308,5.505182986,0.90504963,1.82693176,75.86937769,0,0.334035168,0,0,0,0,0,96.24287515,17.64151607,84.10654206,93.51089376,12.13633308,0,0,0
9/22/09,40078,9,22,2009,39,155,61,7,35,4,34,8,1,0,0,5,0,0,25.1266201,9.154517757,2.215164629,3.653863521,84.93111578,4.135529058,0.334035168,0,0,0,0,0,129.2168109,34.28113786,104.0901907,119.2122536,25.1266201,0,0,0
9/23/09,40079,9,23,2009,39,138,35,6,23,4,54,11,1,0,0,4,0,0,11.76084646,8.962921164,1.156452305,2.329065583,197.910714,5.686352455,0.334035168,0,0,0,0,0,227.8063519,20.72376763,216.0455055,218.6344816,11.76084646,0,0,0
9/24/09,40080,9,24,2009,39,406,145,20,92,8,90,40,3,0,5,3,0,0,50.65123547,6.660937035,5.536501027,23.93837336,158.2585091,20.67764529,1.002105503,0,8.255907617,0,0,0,273.9791089,57.3121725,223.3278734,215.5706816,50.65123547,0,0,0
9/25/09,40081,9,25,2009,39,173,84,8,40,2,23,7,3,1,0,5,0,0,38.00156503,3.71117704,3.377259113,4.865951079,41.1945657,3.618587926,2.899660202,2.482116167,0,0,0,0,97.25122205,44.19485824,56.76754086,85.38942393,40.4836812,0,0,0
9/26/09,40082,9,26,2009,39,38,21,5,8,0,3,1,0,0,0,0,0,0,11.69651612,0.957982964,0.857590184,0,4.95354457,0.516941132,0,0,0,0,0,0,18.98257497,12.65449908,7.286058851,17.60804365,11.69651612,0,0,0
9/27/09,40083,9,27,2009,40,112,77,4,26,0,3,0,1,0,0,1,0,0,31.04633429,8.579727979,1.30729391,0,4.95354457,0,0.334035168,0,0,0,0,0,45.88690075,39.62606227,14.84056646,44.57960684,31.04633429,0,0,0
9/28/09,40084,9,28,2009,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9/29/09,40085,9,29,2009,40,23,11,2,7,0,2,0,0,0,0,1,0,0,3.265951855,0.383193185,0.351963745,0,3.302363047,0,0,0,0,0,0,0,7.303471832,3.649145041,4.037519977,6.951508088,3.265951855,0,0,0
9/30/09,40086,9,30,2009,40,3,3,0,0,0,0,0,0,0,0,0,0,0,0.890714142,0,0,0,0,0,0,0,0,0,0,0,0.890714142,0.890714142,0,0.890714142,0.890714142,0,0,0
10/1/09,40087,10,1,2009,40,9,9,0,0,0,0,0,0,0,0,0,0,0,3.841381184,0,0,0,0,0,0,0,0,0,0,0,3.841381184,3.841381184,0,3.841381184,3.841381184,0,0,0
4/1/10,40269,4,1,2010,14,31,6,7,0,10,0,0,8,0,0,0,0,0,2.366047663,9.749693033,0,3.835467051,0,0,6.467390739,0,0,0,0,0,15.95120775,12.1157407,13.58516008,12.1157407,2.366047663,0,0,0
4/2/10,40270,4,2,2010,14,34,9,2,0,14,2,5,2,0,0,0,0,0,3.841381184,4.587451627,0,12.24257127,3.302363047,2.584705661,0.668070336,0,0,0,0,0,26.55847279,8.428832812,22.71709161,11.73119586,3.841381184,0,0,0
4/3/10,40271,4,3,2010,14,12,4,3,0,4,1,0,0,0,0,0,0,0,1.187618857,0.574789778,0,2.329065583,1.651181523,0,0,0,0,0,0,0,5.742655741,1.762408635,4.555036885,3.413590158,1.187618857,0,0,0
4/4/10,40272,4,4,2010,15,159,102,4,0,24,6,10,10,0,3,0,0,0,42.7612305,0.766386371,0,14.36381694,9.90708914,5.169411323,5.237906376,0,23.19736969,0,0,0,96.16530397,43.52761687,53.40407347,53.43470602,42.7612305,0,0,0
4/5/10,40273,4,5,2010,15,27,11,4,0,8,1,1,1,0,0,1,0,0,3.265951855,1.492521137,0,19.62481207,1.651181523,0.516941132,2.231589866,0,0,0,0,0,26.55140771,4.758472992,23.28545586,6.409654516,3.265951855,0,0,0
4/6/10,40274,4,6,2010,15,167,80,10,0,39,13,20,5,0,0,0,0,0,30.76780967,2.642100693,0,20.77941649,21.4653598,10.33882265,1.670175839,0,0,0,0,0,85.9935093,33.40991037,55.22569963,54.87527017,30.76780967,0,0,0
4/7/10,40275,4,7,2010,15,67,28,2,0,10,13,6,6,0,0,2,0,0,9.482570753,0.383193185,0,5.160264989,21.4653598,3.101646794,3.901765705,0,0,0,0,0,39.59303552,9.865763938,30.11046477,31.33112374,9.482570753,0,0,0
4/8/10,40276,4,8,2010,15,43,19,3,0,7,11,1,1,0,0,1,0,0,8.179609796,0.574789778,0,4.407064255,28.89360465,0.516941132,0.334035168,0,0,0,0,0,42.57200961,8.754399574,34.39239981,37.64800422,8.179609796,0,0,0
4/9/10,40277,4,9,2010,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/10,40278,4,10,2010,15,28,22,0,0,1,0,2,2,0,0,1,0,0,9.070323938,0,0,0.251066911,0,1.033882265,0.668070336,0,0,0,0,0,10.35527311,9.070323938,1.284949176,9.070323938,9.070323938,0,0,0
4/11/10,40279,4,11,2010,16,49,39,0,0,6,2,0,1,0,0,1,0,0,12.74852261,0,0,2.831199406,3.302363047,0,0.334035168,0,0,0,0,0,18.88208506,12.74852261,6.133562452,16.05088565,12.74852261,0,0,0
4/12/10,40280,4,12,2010,16,14,12,1,0,0,0,0,1,0,0,0,0,0,4.147475948,0.191596593,0,0,0,0,0.334035168,0,0,0,0,0,4.339072541,4.339072541,0.191596593,4.339072541,4.147475948,0,0,0
4/13/10,40281,4,13,2010,16,158,134,7,0,7,1,1,5,0,0,3,0,0,54.94914425,2.067310915,0,8.381458068,1.651181523,0.516941132,5.465285236,0,0,0,0,0,67.56603589,57.01645517,12.61689164,58.66763669,54.94914425,0,0,0
4/14/10,40282,4,14,2010,16,77,55,1,0,11,3,1,5,0,0,1,0,0,21.7912764,0.917731359,0,2.761736025,4.95354457,0.516941132,5.465285236,0,0,0,0,0,30.94122948,22.70900776,9.149953086,27.66255233,21.7912764,0,0,0
4/15/10,40283,4,15,2010,16,247,186,12,0,14,13,13,7,0,0,2,0,0,85.23692097,3.025293879,0,10.13892645,21.4653598,6.720234719,11.82601967,0,0,0,0,0,126.5867358,88.26221485,41.34981485,109.7275746,85.23692097,0,0,0
4/16/10,40284,4,16,2010,16,284,220,9,0,36,8,9,0,0,0,2,0,0,125.6274115,3.902773633,0,26.65020544,13.20945219,4.65247019,0,0,0,0,0,0,174.0423129,129.5301851,48.41490145,142.7396373,125.6274115,0,0,0
4/17/10,40285,4,17,2010,16,5,5,0,0,0,0,0,0,0,0,0,0,0,2.853705041,0,0,0,0,0,0,0,0,0,0,0,2.853705041,2.853705041,0,2.853705041,2.853705041,0,0,0
4/18/10,40286,4,18,2010,17,4,4,0,0,0,0,0,0,0,0,0,0,0,2.356857614,0,0,0,0,0,0,0,0,0,0,0,2.356857614,2.356857614,0,2.356857614,2.356857614,0,0,0
4/19/10,40287,4,19,2010,17,19,16,1,0,0,0,1,1,0,0,0,0,0,5.335094805,0.191596593,0,0,0,0.516941132,2.231589866,0,0,0,0,0,6.04363253,5.526691397,0.708537725,5.526691397,5.335094805,0,0,0
4/20/10,40288,4,20,2010,17,81,60,3,0,9,4,1,4,0,0,0,0,0,28.79659106,1.300924544,0,3.58440014,9.822116754,0.516941132,1.336140671,0,0,0,0,0,44.02097363,30.09751561,15.22438257,39.91963236,28.79659106,0,0,0
4/21/10,40289,4,21,2010,17,165,105,1,0,17,21,12,7,0,0,2,0,0,40.52890504,0.191596593,0,10.89212718,41.10959331,6.203293587,2.338246174,0,0,0,0,0,98.92551571,40.72050163,58.39661067,81.83009495,40.52890504,0,0,0
4/22/10,40290,4,22,2010,17,4,4,0,0,0,0,0,0,0,0,0,0,0,2.356857614,0,0,0,0,0,0,0,0,0,0,0,2.356857614,2.356857614,0,2.356857614,2.356857614,0,0,0
4/23/10,40291,4,23,2010,17,9,8,0,0,0,1,0,0,0,0,0,0,0,2.959857092,0,0,0,1.651181523,0,0,0,0,0,0,0,4.611038615,2.959857092,1.651181523,4.611038615,2.959857092,0,0,0
4/24/10,40292,4,24,2010,17,164,108,4,1,19,11,9,9,1,0,2,0,0,38.31178834,0.766386371,0.050280535,6.095069253,18.16299676,4.65247019,3.00631651,4.326413606,0,0,0,0,72.36540505,43.40458831,29.72720311,61.56758507,42.63820194,0,0,0
4/25/10,40293,4,25,2010,18,19,18,1,0,0,0,0,0,0,0,0,0,0,7.682762369,0.191596593,0,0,0,0,0,0,0,0,0,0,7.874358961,7.874358961,0.191596593,7.874358961,7.682762369,0,0,0
4/26/10,40294,4,26,2010,18,18,18,0,0,0,0,0,0,0,0,0,0,0,5.928904233,0,0,0,0,0,0,0,0,0,0,0,5.928904233,5.928904233,0,5.928904233,5.928904233,0,0,0
4/27/10,40295,4,27,2010,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0.296904714,0,0.296904714,0.296904714,0,0,0
4/28/10,40296,4,28,2010,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0.296904714,0,0.296904714,0.296904714,0,0,0
4/29/10,40297,4,29,2010,18,17,13,1,0,1,0,2,0,0,0,0,0,0,3.859761284,0.191596593,0,0.251066911,0,1.033882265,0,0,0,0,0,0,5.336307052,4.051357876,1.476545769,4.051357876,3.859761284,0,0,0
4/30/10,40298,4,30,2010,18,386,221,22,1,27,78,18,15,1,2,1,1,0,128.2139166,6.393529338,0.050280535,38.2609019,353.6760602,9.304940381,20.1909651,4.326413606,9.737144368,0,0.557152361,0,550.5203393,139.4910119,417.4228567,493.1670721,132.5403302,0,0,0
5/1/10,40299,5,1,2010,18,2542,221,19,5,25,2171,94,3,1,0,3,0,0,84.90838131,15.75654225,0.251402675,23.34251837,10440.14673,48.59246643,2.899660202,2.482116167,0,0,0,0,10615.48015,103.1470397,10528.08966,10543.29377,87.39049748,0,0,0
5/2/10,40300,5,2,2010,19,222,139,11,0,6,31,32,1,1,0,1,1,0,58.61170359,7.114971998,0,9.844612538,64.05618987,16.54211623,0.334035168,4.326413606,0,0,0.074642639,0,160.5706505,70.12773183,97.55789064,134.1839217,62.9381172,0,0,0
5/3/10,40301,5,3,2010,19,110,76,6,0,4,13,8,1,0,0,2,0,0,29.76203789,2.601849088,0,5.368084902,21.4653598,4.135529058,2.231589866,0,0,0,0,0,63.33286074,32.36388698,33.57082285,53.82924678,29.76203789,0,0,0
5/4/10,40302,5,4,2010,19,85,66,6,2,1,5,3,1,1,0,0,0,0,35.58368675,1.875714322,0.10056107,0.251066911,8.255907617,1.550823397,0.334035168,2.482116167,0,0,0,0,50.09987623,39.94151724,12.03407332,48.19742486,38.06580292,0,0,0
5/5/10,40303,5,5,2010,19,240,181,7,4,2,28,11,7,0,0,0,0,0,99.00756252,4.170181329,0.20112214,1.82693176,46.23308265,5.686352455,2.338246174,0,0,0,0,0,157.1252329,103.1777439,58.11767034,149.4108265,99.00756252,0,0,0
5/6/10,40304,5,6,2010,19,23,18,1,0,1,1,1,1,0,0,0,0,0,10.20308695,0.191596593,0,0.251066911,1.651181523,0.516941132,0.334035168,0,0,0,0,0,12.81387311,10.39468355,2.61078616,12.04586507,10.20308695,0,0,0
5/7/10,40305,5,7,2010,19,418,368,5,4,26,7,3,5,0,0,0,0,0,138.9526242,0.957982964,0.20112214,36.56758857,17.99305199,1.550823397,1.670175839,0,0,0,0,0,196.2231933,139.9106072,57.27056906,157.9036591,138.9526242,0,0,0
5/8/10,40306,5,8,2010,19,9,8,0,1,0,0,0,0,0,0,0,0,0,2.959857092,0,0.050280535,0,0,0,0,0,0,0,0,0,3.010137627,2.959857092,0.050280535,2.959857092,2.959857092,0,0,0
5/9/10,40307,5,9,2010,20,5,5,0,0,0,0,0,0,0,0,0,0,0,1.484523571,0,0,0,0,0,0,0,0,0,0,0,1.484523571,1.484523571,0,1.484523571,1.484523571,0,0,0
5/10/10,40308,5,10,2010,20,3,1,1,0,0,1,0,0,0,0,0,0,0,0.296904714,0.191596593,0,0,1.651181523,0,0,0,0,0,0,0,2.13968283,0.488501307,1.842778116,2.13968283,0.296904714,0,0,0
5/11/10,40309,5,11,2010,20,20,17,1,0,0,0,0,2,0,0,0,0,0,7.970477033,0.191596593,0,0,0,0,2.565625034,0,0,0,0,0,8.162073626,8.162073626,0.191596593,8.162073626,7.970477033,0,0,0
5/12/10,40310,5,12,2010,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/10,40311,5,13,2010,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5/14/10,40312,5,14,2010,20,179,115,9,5,5,23,16,4,0,1,1,0,0,79.69950173,6.081177931,0.70674858,3.904930432,44.41195636,8.271058116,8.926359465,0,9.164398754,0,0,0,152.2397719,85.78067966,72.54027017,130.192636,79.69950173,0,0,0
5/15/10,40313,5,15,2010,20,16,10,0,1,0,5,0,0,0,0,0,0,0,5.892144034,0,0.050280535,0,23.28234208,0,0,0,0,0,0,0,29.22476665,5.892144034,23.33262261,29.17448611,5.892144034,0,0,0
5/16/10,40314,5,16,2010,21,151,115,3,3,2,18,5,5,0,0,0,0,0,75.56484948,1.300924544,0.150841605,0.502133823,42.59083006,2.584705661,13.80684949,0,0,0,0,0,122.6942852,76.86577403,47.1294357,119.4566041,75.56484948,0,0,0
5/17/10,40315,5,17,2010,21,756,526,38,13,24,59,67,26,2,0,1,1,0,294.4247039,24.63237102,2.019684669,28.00121976,127.4546617,36.79039607,56.48026352,1.654452035,0,0,0.557152361,0,515.5346416,321.2686793,218.8983333,448.7233411,296.0791559,0,0,0
5/18/10,40316,5,18,2010,21,181,166,5,1,0,3,0,4,0,0,2,0,0,82.22481046,1.68411773,0.050280535,0,8.170935231,0,8.926359465,0,0,0,0,0,92.13014395,83.90892819,9.905333496,92.07986342,82.22481046,0,0,0
5/19/10,40317,5,19,2010,21,171,135,8,4,1,16,3,4,0,0,0,0,0,56.45147901,3.71117704,0.656468045,1.575864849,29.63629503,1.550823397,7.028804766,0,0,0,0,0,93.58210737,60.16265605,37.13062836,89.79895108,56.45147901,0,0,0
5/20/10,40318,5,20,2010,21,326,235,15,2,7,29,17,15,4,2,0,0,0,138.0480379,14.99015588,0.10056107,11.03105394,68.26704405,8.787999248,55.05991307,7.193485423,6.519753707,0,0,0,254.9380913,160.2316792,109.6965679,228.4987233,145.2415234,0,0,0
5/21/10,40319,5,21,2010,21,785,339,45,9,27,283,48,29,2,3,0,0,0,179.6126057,73.59817632,0.907870719,60.34726757,1390.468499,24.81317435,79.85816163,0.883664503,27.49319626,0,0,0,1758.124455,254.0944465,1577.628185,1644.562946,180.4962702,0,0,0
5/22/10,40320,5,22,2010,21,74,45,4,6,3,10,4,0,2,0,0,0,0,19.7915253,2.218655903,0.757029114,7.766613866,16.51181523,4.223104739,0,0.883664503,0,0,0,0,52.15240866,22.89384571,31.47721886,39.40566094,20.6751898,0,0,0
